0,0.026053353278484168,0.028172525554724506,0.05754385964912281,0.037894736842105266,1425
1,0.02889944576405384,0.026392187912377935,0.059758423394787034,0.049586776859504134,1573
2,0.024271844660194174,0.02850385860094598,0.07329842931937172,0.058067586863398385,2101
3,0.029890613075553293,0.022004578987534978,0.07006369426751592,0.04670912951167728,2826
4,0.03588164412906681,0.021020216896505555,0.08096385542168674,0.04819277108433735,2075
5,0.030617164898746385,0.021335583413693345,0.06846709775580069,0.05705591479650057,2629
6,0.029647715381932335,0.023136844552958957,0.08768472906403942,0.06995073891625615,2030
7,0.018650088809946713,0.022091474245115452,0.0851063829787234,0.07062019013128112,2209
8,0.01994007645417915,0.019113544787684678,0.0776978417266187,0.06522781774580336,2085
9,0.020367719916327204,0.019046570516349223,0.0681531342027766,0.058897770298695834,2377
10,0.02144510783477519,0.02583160716461557,0.06200909466721786,0.06448945845390658,2419
11,0.02254212699475505,0.02354647918759067,0.06369426751592357,0.06210191082802548,2512
12,0.028053567305472177,0.025629184945740013,0.07006369426751592,0.056617126680820945,2826
13,0.028505579815623485,0.026322173702086366,0.06972730410769762,0.05591991715567829,2897
14,0.030651777575205104,0.02643573381950775,0.08013937282229965,0.0545876887340302,3444
15,0.026557711950970377,0.0247418000226989,0.07388167388167388,0.05194805194805195,3465
16,0.02817551963048499,0.021593533487297922,0.10539736506587336,0.0739481512962176,2353
17,0.03169358786098874,0.021047479197258932,0.098180279305967,0.07448159119763013,2363
18,0.027654489586889725,0.022760896779333104,0.08013029315960912,0.06254071661237785,3070
19,0.028242677824267783,0.021269177126917713,0.0893854748603352,0.05921787709497207,3580
20,0.024242424242424242,0.019670388091440724,0.08018710324089542,0.06481790845305713,2993
21,0.026775453918639395,0.020340151689266835,0.06622516556291391,0.06158940397350993,3020
22,0.033606443549507016,0.025829745868629357,0.07021582733812949,0.060431654676258995,3475
